λ,espec_0,espec_1,espec_2,espec_3,espec_4,espec_5,espec_6,espec_7,espec_8,espec_9
1.018613291852559,-0.020601921860147976,203.49681253119766,-61.77697174521866,3370.052125227715,3276.2851325486513,-9099.375775616483,21870.285965750358,-42183.98304044745,-75741.11443989644,2724.475352408512
1.01964372993334,-0.02053585887168486,202.6334316905541,-28.796335962162008,3580.9691210872834,3214.1415709021317,-12242.805052061203,27212.73206998306,-44288.43287528865,-99909.7458025498,30700.573313481134
1.0206752104142611,-0.020464291249555986,201.89910230570922,-6.675335046141166,3734.6190145423207,3129.6962466113823,-14477.347418101506,31574.44235293315,-45492.867999929236,-121102.02036407133,59016.65531281683
1.0217077343498238,-0.020388867298292788,201.1824868697536,10.5465237897038,3847.8989056041214,3022.451141461868,-16108.12546762527,35407.35225635324,-45859.98176821277,-140431.53301287923,88423.52677437506
1.0227413027955954,-0.020309026568658066,200.59727920809706,16.67954136974527,3906.6208807676044,2902.1205966960706,-16879.387598504767,38029.13198650063,-45130.873709100095,-155738.91895978522,116262.83608054346
1.023775916808212,-0.02022832305912736,200.0064092078023,22.71563415977241,3952.2415341648834,2779.644040856105,-17460.37127083533,40315.934902820016,-43294.01225080446,-168424.0563981913,143895.56968699177
1.0248115774453779,-0.020146235648345726,199.44018700206482,25.900173037053314,3976.3067068546725,2654.1933150996533,-17717.66909362585,42035.56382275366,-40464.33445663089,-178273.23546320194,170506.4969650589
1.0258482857658673,-0.0200636950562707,198.83520981084914,34.343242690293245,3992.408145652978,2532.860545007963,-17864.21686954366,43455.28499192901,-34816.397975606174,-182024.68232878394,197790.73132430777
1.0268860428295263,-0.019980902927589177,198.22180693045618,44.32139997696097,4003.9879249814103,2414.254094453921,-17954.047971220712,44743.5689199897,-28196.428831530495,-183260.1860280906,224589.4657401656
1.0279248496972726,-0.019897856186487498,197.56957545520666,60.94961840862619,4012.7026198368744,2302.3265007812047,-18010.997071837162,45901.1789786471,-18742.819423531295,-178249.47386869884,252131.51788759866
1.0289647074310968,-0.019815267736068353,196.91440636472618,78.60282196517676,4019.907038206177,2200.844882000858,-18105.845097481495,47075.21936174616,-9196.14426743675,-170932.4572342467,275749.6191437983
